sound_id,class,class_idx,class_top,confidence,title,tags,description,sound_id_str,audio_emb_path,text_emb_path,assigned_class_emb_path,audio_top1_class,audio_top1_sim,audio_top2_class,audio_top2_sim,audio_top1_top2_margin,audio_assigned_class_sim,audio_best_other_class,audio_best_other_sim,audio_assigned_label_margin,audio_assigned_rank,audio_top1_matches_assigned,text_top1_class,text_top1_sim,text_top2_class,text_top2_sim,text_top1_top2_margin,text_assigned_class_sim,text_best_other_class,text_best_other_sim,text_assigned_label_margin,text_assigned_rank,text_top1_matches_assigned
222204,is-p,3,is,4,daluo_17,"daluo-instrument,idiophone,gong,percussion,chinese-traditional,chinese,china,qmul,compmusic,beijing-opera,peking-opera,icassp2014-dataset","Recording of a single stroke played on the instrument Daluo, a gong used in Beijing Opera percussion ensembles. Played by Ying Wan of the London Jing Kun Opera Association. Recorded by Mi Tian at the Centre for Digital Music, Queen Mary University of London, UK in September 2013 using an AKG C414 microphone under studio conditions. This example is a part of the ""daluo"" class of the training dataset used in [1]. [1] Mi Tian, Ajay Srinivasamurthy, Mark Sandler and Xavier Serra, A Study of Instrument-wise Onset Detection in Beijing Opera Percussion Ensembles, in Proc. IEEE Intl. Conf. on Acoustics, Speech, and Signal Processing 2014, May 2014.",222204,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\222204.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\222204.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\is-p.npy,is-w,0.2784944772720337,m-sp,0.24589386582374573,0.032600611448287964,0.21635136008262634,is-w,0.2784944772720337,-0.06214311718940735,4,False,m-sp,0.5124779939651489,m-m,0.42351382970809937,0.08896416425704956,0.3489229083061218,m-sp,0.5124779939651489,-0.1635550856590271,4,False
382669,fx-o,11,fx,2,Water Faucet Fill Up Vase.wav,"fill,sink,fill-up,filling-up,filling,glass,water,vase,pour,up,cup,liquid,faucet",Filling a vase up with water from a bathtub faucet.,382669,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\382669.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\382669.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-o.npy,is-p,0.15999387204647064,m-sp,0.15696024894714355,0.0030336230993270874,0.06450594216585159,is-p,0.15999387204647064,-0.09548792988061905,8,False,is-s,0.22775568068027496,m-sp,0.2217068374156952,0.006048843264579773,0.06484988331794739,is-s,0.22775568068027496,-0.16290579736232758,10,False
336982,fx-o,11,fx,4,Blade-12.wav,"knife,blade-sound,arrow,knife-sound,recording,blade,field-recording",Recorded knifes blades sound.,336982,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\336982.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\336982.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-o.npy,ss-u,0.1372222602367401,is-w,0.11759665608406067,0.019625604152679443,-0.009660841897130013,ss-u,0.1372222602367401,-0.14688310027122498,19,False,ss-u,0.15734580159187317,is-s,0.12871846556663513,0.028627336025238037,-0.01057489961385727,ss-u,0.15734580159187317,-0.16792070865631104,12,False
115085,ss-u,21,ss,4,niños hablando.MP3,"child,children,ecuador,parque-la-cuadra,quito,speech,talk,voice","one of the sounds taking in the parque la cuadra, quito, ecuador, 2 childrens talking about another children that don't want to play with jim, using olympus ds-30 and sony ECMds70p mic",115085,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\115085.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\115085.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\ss-u.npy,ss-s,0.20740154385566711,sp-s,0.2017604112625122,0.005641132593154907,-0.08853724598884583,ss-s,0.20740154385566711,-0.29593878984451294,22,False,sp-s,0.17003285884857178,fx-h,0.15185318887233734,0.018179669976234436,0.05668657645583153,sp-s,0.17003285884857178,-0.11334627866744995,10,False
6233,fx-o,11,fx,4,zipper003.wav,"environmental-sounds-research,anechoic,zipper",Zipper of rugsack. Recorded in the Anechoic chamber of the HKU using MOTU-896 interface and Studio Projects B-1 LDM.,6233,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\6233.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\6233.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-o.npy,fx-a,0.07089454680681229,is-e,0.03317400440573692,0.03772054240107536,-0.15355192124843597,fx-a,0.07089454680681229,-0.22444647550582886,21,False,fx-a,0.08118151128292084,m-si,0.03021027334034443,0.05097123980522156,-0.1090066209435463,fx-a,0.08118151128292084,-0.19018813967704773,17,False
92402,fx-h,14,fx,4,CLOSE FEMALE LAUGH 043.wav,"author,book,c720,close,empirical,female,funny,giggle,girl,guffaw,happiness,humor,humour,jolly,josephson,joy,labs,laugh,laughter,mic,microphone,mirth,novel,npng,over,story,voice,voiceover,woman","This 48KHz/24bit sample pack contains 49 samples of close-mic'd female laughter. A well-known author visited the studio to record the 'audio book' version of her novel for her publisher. During the 16 hours (!) it took to record the 90,000 word story we got on really well and our jolly banter made it onto the unedited tracks. The author has given me permission to keep and share her laughter as long as I don't release her identity. Recorded with the incredible Josephson C720 microphone through NPNG preamp and Empirical Labs compression. Tracked to Pro Tools with final edits performed in Cool Edit Pro. At some points my voice may be heard through the talkback and there are some movement noises and paper shuffling etc. There is also the occasional spoken word. I'm not sure why some of these samples are clipped to snot; probably a Pro Tools gremlin. Still, it doesn't sound too bad.",92402,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\92402.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\92402.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-h.npy,fx-ex,0.05022234097123146,m-sp,0.030763249844312668,0.019459091126918793,-0.06970509141683578,fx-ex,0.05022234097123146,-0.11992743611335754,9,False,sp-s,0.08992708474397659,m-si,0.08771267533302307,0.0022144094109535217,-0.004643185064196587,sp-s,0.08992708474397659,-0.09457027167081833,6,False
247575,is-s,4,is,4,overall quality of single note - cello - F#3,"neumann-U87,single-note,cello,multisample,good-sounds,Fsharp3","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::Fsharp octave::3 midi note::42 microphone::neumann U87 tuning reference::442 good-sounds-id::2144 Intentionally played as an example of bad-pitch-errors",247575,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247575.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247575.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\is-s.npy,m-si,0.315091997385025,m-sp,0.24211889505386353,0.0729731023311615,0.1618984341621399,m-si,0.315091997385025,-0.15319356322288513,6,False,m-si,0.46892186999320984,m-sp,0.3675949275493622,0.10132694244384766,0.2483396828174591,m-si,0.46892186999320984,-0.22058218717575073,6,False
126543,m-m,2,m,4,GhostChoir.wav,"beat,funky,gospel,loop,organ,weird",A little beat I made using only samples found here on free sound!,126543,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\126543.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\126543.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\m-m.npy,is-e,0.19787722826004028,is-p,0.1699984222650528,0.027878805994987488,0.10722856968641281,is-e,0.19787722826004028,-0.09064865857362747,7,False,is-k,0.19181156158447266,fx-v,0.1462121307849884,0.04559943079948425,0.09901266545057297,is-k,0.19181156158447266,-0.09279889613389969,3,False
390459,fx-o,11,fx,4,AKRICH_Antoine_2016_2017_ClavierOrdinateur.mp3,"keyboard,computer,pc,touch",I recorded the simple sound of a computer keyboard without adding any effect.,390459,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\390459.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\390459.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-o.npy,is-k,0.09129372984170914,fx-v,0.05553625896573067,0.03575747087597847,0.028066227212548256,is-k,0.09129372984170914,-0.06322750449180603,5,False,m-sp,0.06880254298448563,is-p,0.043360814452171326,0.0254417285323143,-0.03980330750346184,m-sp,0.06880254298448563,-0.10860584676265717,12,False
366413,fx-o,11,fx,3,Filing nails.wav,"filing,scratching,file,emery-board,emery,nails,scratch,OWI",Filing nails: using an emery board. Variations in speed and intensity. Recorded with a ZOOM H6 recorder and X/Y capsule. The sound was post-processed to remove any background noise or room tone.,366413,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\366413.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\366413.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-o.npy,fx-a,0.11787813901901245,m-m,0.11093644052743912,0.006941698491573334,-0.08037739992141724,fx-a,0.11787813901901245,-0.1982555389404297,20,False,ss-u,0.06424631923437119,ss-i,0.06096847355365753,0.0032778456807136536,-0.12451242655515671,ss-u,0.06424631923437119,-0.1887587457895279,22,False
390715,fx-o,11,fx,4,Breaking Glass 8.mp3,"glasses,crack,glass,break,shards,shatter,breaking,splintering,crash,smash,pottery",A raw audio mp3 recording of someone throwing glass on cement outside and it shattering. Sounds almost like some wood is involved in the materials thrown because the glass is thick. Includes some background noise of wind. Recorded with a black Sony IC voice recorder.,390715,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\390715.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\390715.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-o.npy,is-k,0.08910645544528961,fx-a,0.03957218676805496,0.04953426867723465,0.0027945712208747864,is-k,0.08910645544528961,-0.08631188422441483,5,False,is-p,0.11156189441680908,is-k,0.10549955815076828,0.006062336266040802,0.07908247411251068,is-p,0.11156189441680908,-0.0324794203042984,5,False
340712,fx-m,13,fx,3,JCB_Bucket_Maxed_Out_1.wav,"low,Mechanical,motor,Machinery,medium,machine,Machine,Factory,Rev,Buzz,electric,Industrial,high,engine",One of the many sounds from my Farmyard and factory machinery pack. The name should speak for itself.,340712,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\340712.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\340712.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-m.npy,fx-m,0.11721333861351013,is-p,0.09195543825626373,0.0252579003572464,0.11721333861351013,is-p,0.09195543825626373,0.0252579003572464,1,True,fx-m,0.4682491421699524,fx-o,0.37024837732315063,0.09800076484680176,0.4682491421699524,fx-o,0.37024837732315063,0.09800076484680176,1,True
103373,fx-v,12,fx,3,SUV Door Slam (Close).mp3,"shut,close,door,car,slam,vehicle,suv","The door near the front passenger seat of an SUV, being slammed shut.",103373,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\103373.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\103373.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-v.npy,fx-o,0.20715932548046112,is-k,0.12796995043754578,0.07918937504291534,0.05237119644880295,fx-o,0.20715932548046112,-0.15478813648223877,7,False,fx-v,0.13771504163742065,fx-n,0.13418352603912354,0.003531515598297119,0.13771504163742065,fx-n,0.13418352603912354,0.003531515598297119,1,True
18281,fx-h,14,fx,4,hahmm.aif,"babble,baby,child,happy,human,infant,laugh,nonsense,voice",A 15 month old male infant sort of laughing.,18281,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\18281.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\18281.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-h.npy,fx-h,0.22203847765922546,is-s,0.20509085059165955,0.016947627067565918,0.22203847765922546,is-s,0.20509085059165955,0.016947627067565918,1,True,m-si,0.04208216443657875,m-sp,0.0028074528090655804,0.03927471116185188,-0.08306395262479782,m-si,0.04208216443657875,-0.12514612078666687,12,False
237936,fx-o,11,fx,3,Close drawer,"shut,closing,close,wooden-cabinet,drawer",Closing a drawer of a wooden cabinet. Recorded with a ZOOM H2N.,237936,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\237936.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\237936.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-o.npy,m-si,0.13356584310531616,is-s,0.12201011925935745,0.01155572384595871,0.036039650440216064,m-si,0.13356584310531616,-0.0975261926651001,5,False,is-s,0.07105406373739243,m-si,0.06338616460561752,0.007667899131774902,0.038196463137865067,is-s,0.07105406373739243,-0.03285760059952736,3,False
12681,fx-o,11,fx,4,bottle-bounce.wav,"field-recording,hit,percussion",Plastic bottle bouncing on table,12681,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\12681.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\12681.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-o.npy,m-si,0.14034244418144226,is-e,0.09262721240520477,0.04771523177623749,-0.10970432311296463,m-si,0.14034244418144226,-0.2500467598438263,20,False,m-si,0.11257340013980865,m-sp,0.0794232189655304,0.03315018117427826,-0.07330597937107086,m-si,0.11257340013980865,-0.18587937951087952,19,False
211540,is-p,3,is,5,Sidestick-4.wav,"sidestick,GM,snare,GS,percussion,drumkit,MIDI,96-24,drum","13-inch snare drum sidestick hit. Recorded with Rode NT5-MP and AKG D-40 microphones, directly to a Focusrite Saffire 40 interface.",211540,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\211540.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\211540.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\is-p.npy,m-sp,0.15340638160705566,m-si,0.10517705976963043,0.04822932183742523,0.06669646501541138,m-sp,0.15340638160705566,-0.08670991659164429,4,False,m-si,0.11364708840847015,m-sp,0.0587289035320282,0.054918184876441956,0.016710637137293816,m-si,0.11364708840847015,-0.09693644940853119,4,False
117786,ss-u,21,ss,3,UnionStation06OutBack_BusyOutside.wav,"amtrak,car,dallas,field-recording,horn,rail,road,station,texas,train,tx,union,wind","Part of the Dallas Toulon Soundscape Exchange Project. A recording outside in the back of Union Station in Dallas, TX on a Saturday (noon). Minimal wind distortion. Recorded with a Zoom H1 Handy Recorder on tripod facing east. Density: 5 Polyphony: 3 Busyness: 4 Order to Chaos: 4",117786,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\117786.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\117786.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\ss-u.npy,fx-m,0.37671226263046265,sp-c,0.32417207956314087,0.05254018306732178,0.25475817918777466,fx-m,0.37671226263046265,-0.12195408344268799,7,False,fx-m,0.30582207441329956,ss-u,0.25281697511672974,0.053005099296569824,0.25281697511672974,fx-m,0.30582207441329956,-0.053005099296569824,2,False
37315,m-sp,0,m,3,150bpm_Reverb Snares.wav,"150bpm,breakbeat,drums,experimental,industrial,loop,off-beat","Drumbreak with an unusual pattern, 150bpm.",37315,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\37315.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\37315.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\m-sp.npy,m-sp,0.2859734296798706,m-si,0.18934014439582825,0.09663328528404236,0.2859734296798706,m-si,0.18934014439582825,0.09663328528404236,1,True,m-sp,0.22293177247047424,is-p,0.1387096494436264,0.08422212302684784,0.22293177247047424,is-p,0.1387096494436264,0.08422212302684784,1,True
76715,ss-u,21,ss,3,city traffic.WAV,"binaural,city,field-recording,town,traffic","...the title says it all. Recorded in July 2009, using some OKM binaural microphones, the A 3 adapter into R-09HR recorder.",76715,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\76715.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\76715.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\ss-u.npy,is-w,0.21551591157913208,ss-u,0.18041492998600006,0.03510098159313202,0.18041492998600006,is-w,0.21551591157913208,-0.03510098159313202,2,False,fx-v,0.18772593140602112,ss-s,0.14720085263252258,0.040525078773498535,0.14709270000457764,fx-v,0.18772593140602112,-0.04063323140144348,3,False
270815,fx-o,11,fx,3,"Pullo, lasipullo rikki / A full glass bottle breaks on the street, 2 x","Field-Recording,Chink,Pudota,Lasi,Rikki,Bottle,Yleisradio,Yle,Tehosteet,Glass,Break,Shatter,Finland,Suomi,Finnish-Broadcasting-Company,Fall,Pullo,Soundfx,Kilahdus,Rikkoutua","Täysinäinen lasipullo putoaa kadulle ja menee rikki. 2 x. Äänitetty / Rec: Analoginen nauha, Nagra / Analog tape, Nagra Paikka/Place: Suomi / Finland / Nummela Aika/Date: 17.08.1988",270815,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\270815.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\270815.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-o.npy,fx-el,-0.016235919669270515,ss-s,-0.01787838712334633,0.0016424674540758133,-0.1296977400779724,fx-el,-0.016235919669270515,-0.11346182227134705,10,False,is-k,0.08839355409145355,sp-s,0.0783781111240387,0.010015442967414856,0.05671381205320358,is-k,0.08839355409145355,-0.03167974203824997,5,False
157580,ss-u,21,ss,3,parqueescatebord2-017.wav,"Granollers,field-recording,skateboard,park","El so que es pot escoltar és d'un skater fent el seu hovi. Esta gravat al park municipal de Granollers. Aquella vegada feia molta calor i l'skater estava mort de sed. Aquesta gravació ha estat feta amb una Zoom h-4n. ... In this sound you can hear the sounds of the hoby of this man, skating on the board. It's recorded with a Zoom ac4n.",157580,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157580.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157580.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\ss-u.npy,m-sp,0.16550707817077637,fx-h,0.16328169405460358,0.0022253841161727905,0.0354735292494297,m-sp,0.16550707817077637,-0.13003355264663696,17,False,is-p,0.1708337664604187,m-si,0.1582193672657013,0.012614399194717407,0.017784718424081802,is-p,0.1708337664604187,-0.1530490517616272,12,False
78499,ss-u,21,ss,3,20090823.geiser.03.wav,"amazement,exclamations,field-recording,geiser,hot-spring,iceland,nature,voices","very close, noise produced by a hot spring at Geysir (Iceland) when water and vapour are ejected turbulently. People in amazement speak in various languages. Shure WL183, FEL preamp, Edirol R09 recorder",78499,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\78499.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\78499.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\ss-u.npy,sp-c,0.19725129008293152,ss-n,0.18010210990905762,0.0171491801738739,0.00669338833540678,sp-c,0.19725129008293152,-0.19055789709091187,17,False,m-si,0.2801690697669983,sp-s,0.26027047634124756,0.019898593425750732,-0.03193885087966919,m-si,0.2801690697669983,-0.3121079206466675,15,False
115417,ss-u,21,ss,4,20110220_street.churchbell.02.wav,"bell,field-recording,pealing,street-noise,talk","people walking and talking, and slow pealing from church bells in background. Recorded in the surroundings of the Cordoba (S Spain) cathedral with PCM M10 recorder internal mics",115417,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\115417.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\115417.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\ss-u.npy,sp-c,0.19893594086170197,is-w,0.15890568494796753,0.040030255913734436,0.09070682525634766,sp-c,0.19893594086170197,-0.10822911560535431,14,False,m-m,0.35503777861595154,is-k,0.2704405188560486,0.08459725975990295,0.16930443048477173,m-m,0.35503777861595154,-0.1857333481311798,8,False
32587,ss-n,19,ss,4,20070318.forest.00.wav,"environmental-sounds-research,birds,field-recording,forest,nature,south-spain,ambiance,spring","ambiance in a pine wood near Hinojos, S Spain, with birds singing (Fringillidae, Cuckoo), some insect and distant gunshots. Sennheiser ME66+MKH30 into ShureFP24. Recorded in an Edirol R09 and decoded to M/S stero with Voxengo free VST plugin",32587,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\32587.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\32587.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\ss-n.npy,fx-a,0.07881605625152588,ss-n,0.036964308470487595,0.041851747781038284,0.036964308470487595,fx-a,0.07881605625152588,-0.041851747781038284,2,False,ss-n,0.07496682554483414,ss-s,0.032608482986688614,0.04235834255814552,0.07496682554483414,ss-s,0.032608482986688614,0.04235834255814552,1,True
34182,m-sp,0,m,4,130_drumloop_03.wav,"trance,bpm,drumkit,drumloop,drummer,loop,sequence,drum,deep,digital,sample,electronic,analog",In this pack You can find some 130 bpm drumloops. They were created from samples or played by a real drummer and recorded. Let me know if You use any of my sample. Thanks.,34182,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\34182.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\34182.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\m-sp.npy,m-m,0.08117133378982544,m-sp,0.04716968908905983,0.03400164470076561,0.04716968908905983,m-m,0.08117133378982544,-0.03400164470076561,2,False,is-p,0.1936739683151245,m-sp,0.164213165640831,0.029460802674293518,0.164213165640831,is-p,0.1936739683151245,-0.029460802674293518,2,False
46060,fx-o,11,fx,4,coin_rolling_on_table.wav,"metal,money,nickel,dime,wood,twisting,rolling,coin,spinning,table,turning","Giving a coin on a table a quick spinning impulse with the fingers, so that it rotates alone until falling down at the end. Vivanco EM51, Marantz PMD751.",46060,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\46060.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\46060.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-o.npy,fx-a,0.08991597592830658,m-sp,0.05902650207281113,0.030889473855495453,-0.013345185667276382,fx-a,0.08991597592830658,-0.10326115787029266,14,False,m-m,0.09034423530101776,ss-i,0.0862669050693512,0.004077330231666565,-0.04292932525277138,m-m,0.09034423530101776,-0.13327355682849884,18,False
183639,m-sp,0,m,3,Beatbox_01_Loop_016_DaBoom@120bpm.wav,"bass,loop,kick,rhythm,boom,120-bpm,bassdrum,boomy,beatbox,Dare-19,noise-gate",Beatboxing recorded with a cheap webmic in Ableton Live and edited with Audacity. The webmic was so noisy and was picking up he sounds from the laptop fan that I decided to use a noise gate. This is a cheesy beat at 120bpm with a big boom kick. Several takes and variations. All slightly different.,183639,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\183639.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\183639.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\m-sp.npy,m-si,-0.0157599076628685,sp-s,-0.08783814311027527,0.07207823544740677,-0.11740090698003769,m-si,-0.0157599076628685,-0.10164099931716919,4,False,ss-u,0.006605826318264008,m-m,-0.02342953160405159,0.030035357922315598,-0.1502508819103241,ss-u,0.006605826318264008,-0.1568567156791687,17,False
20576,ss-n,19,ss,3,20060706.night.neigh.flac,"ambiance,birds,field-recording,horse,insects,nature,neigh,night,summer","recorded at night in scrub, summer. You can hear two horse neighs, chorus of crickets and a distant nightjar.Rode NT4 &gt; Shure FP24 &gt; iRiver H120(rockbox)",20576,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\20576.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\20576.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\ss-n.npy,fx-a,0.31379270553588867,fx-ex,0.20205053687095642,0.11174216866493225,0.12392537295818329,fx-a,0.31379270553588867,-0.18986733257770538,5,False,fx-a,0.22200484573841095,m-si,0.18005415797233582,0.041950687766075134,0.10518471896648407,fx-a,0.22200484573841095,-0.11682012677192688,6,False
4816,is-e,7,is,3,PPG 010 Little Mad Dance C4.wav,"digital,experimental,harsh,melody,multisample,ppg","This sample is part of the ""PPG MULTISAMPLE 010 Little Mad Dance"" sample pack. It is a digital sound with a melodic element in it and some wild variations when changing from pitch across the keyboard. Especially the higher notes on the keyboard have some harsh digital distortion. In the sample pack there are 16 samples evenly spread across 5 octaves (C1 till C6). The note in the sample name (C, E or G#) does not indicate the pitch of the sound but the key on my keyboard. The sound was created on the PPG VSTi. After that normalising and fades where applied within Cubase SX.",4816,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\4816.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\4816.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\is-e.npy,is-e,0.12146198004484177,is-s,0.10586535930633545,0.015596620738506317,0.12146198004484177,is-s,0.10586535930633545,0.015596620738506317,1,True,is-k,0.27779650688171387,is-e,0.24581004679203033,0.03198646008968353,0.24581004679203033,is-k,0.27779650688171387,-0.03198646008968353,2,False
11689,ss-i,20,ss,3,08-kiev-church-priest-blessing.wav,"blessing,church,field-recording,kiev,orthodox,priest","Inside an orthodox church in kiev, we can hear hushed voices and a priest blessing people.",11689,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\11689.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\11689.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\ss-i.npy,sp-c,0.24948535859584808,fx-m,0.1919305920600891,0.05755476653575897,0.15875723958015442,sp-c,0.24948535859584808,-0.09072811901569366,4,False,sp-c,0.24830153584480286,ss-i,0.14406147599220276,0.1042400598526001,0.14406147599220276,sp-c,0.24830153584480286,-0.1042400598526001,2,False
354794,is-w,5,is,4,Flute - E natural minor - bad-articulation-staccato,"good-sounds,minor,Enatural,neumann-U87,flute,scale","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::flute note::E microphone::neumann U87 tuning reference::442 good-sounds-id::7270 mode::natural minor Intentionally played as an example of bad-articulation-staccato",354794,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\354794.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\354794.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\is-w.npy,m-si,0.11620362848043442,sp-s,0.08998460322618484,0.026219025254249573,-0.011665284633636475,m-si,0.11620362848043442,-0.1278689205646515,8,False,m-si,0.3374089300632477,m-sp,0.2634564936161041,0.07395243644714355,0.14781472086906433,m-si,0.3374089300632477,-0.18959420919418335,5,False
